,Unnamed: 0,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,rpt_dt,ofns_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,station_name,day,month,year,complaint_count,Matched_Station,Station (alphabetical by borough),2022
3290,7962531,2022-04-12,06:51:00,07:02:00,04/12/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986061.0,213320.0,45-64,BLACK,M,2.0,40.75219043,-73.99346359,"(40.75219043, -73.99346359)",34 ST. PENN STATION,12.0,4.0,2022.0,230,34 ST PENN STATION,34 ST PENN STATION,27668784.0
3291,7924438,2022-04-12,17:00:00,17:15:00,04/12/2022,PETIT LARCENY,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000918.0,212592.0,UNKNOWN,UNKNOWN,U,20.0,40.75017673,-73.93984237,"(40.75017673, -73.93984237)",QUEENSBORO PLAZA,12.0,4.0,2022.0,50,QUEENSBORO PLAZA,QUEENSBORO PLAZA,3116629.0
3292,8197892,2022-04-12,03:25:00,03:43:00,04/12/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017983.0,262622.0,(null),(null),(null),11.0,40.8874462,-73.87800049,"(40.8874462, -73.87800049)",WOODLAWN,12.0,4.0,2022.0,48,WOODLAWN,WOODLAWN,1164758.0
3293,8126758,2022-04-12,19:01:00,19:30:00,04/13/2022,HARRASSMENT 2,COMPLETED,VIOLATION,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1027874.0,187301.0,<18,BLACK,M,23.0,40.6806672,-73.84271766,"(40.6806672, -73.84271766)",ROCKAWAY BLVD.,12.0,4.0,2022.0,12,ROCKAWAY BLVD,ROCKAWAY BLVD,1459323.0
3295,8238517,2022-04-12,14:30:00,15:05:00,04/12/2022,GRAND LARCENY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1031307.0,216054.0,UNKNOWN,UNKNOWN,U,20.0,40.75956952,-73.8301393,"(40.75956952, -73.8301393)",MAIN ST. FLUSHING,12.0,4.0,2022.0,83,FLUSHING MAIN ST,FLUSHING MAIN ST,11722581.0
3296,8253345,2022-04-12,02:00:00,02:15:00,04/12/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1006670.0,254235.0,(null),(null),(null),3.0,40.86446248,-73.91894337,"(40.86446248, -73.91894337)",207 ST,12.0,4.0,2022.0,11,207 ST,207 ST,1307026.0
3297,8152545,2022-04-12,10:40:00,11:10:00,04/12/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998318.0,209802.0,(null),(null),(null),20.0,40.7425234,-73.94923204,"(40.7425234, -73.94923204)",HUNTERS POINT AV,12.0,4.0,2022.0,8,HUNTERS POINT AV,HUNTERS POINT AV,1038309.0
3298,7866913,2022-04-12,08:20:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,BLACK,M,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3299,8302612,2022-04-12,12:06:00,(null),12/13/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1012537.0,253108.0,25-44,BLACK,M,11.0,40.86135236,-73.89773676,"(40.86135236, -73.89773676)",FORDHAM ROAD,12.0,4.0,2022.0,122,FORDHAM RD,FORDHAM RD,3905133.0
3300,8067012,2022-04-12,01:15:00,(null),04/19/2022,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1025292.0,243234.0,18-24,BLACK,M,12.0,40.83420109,-73.85168536,"(40.83420109, -73.85168536)",CASTLE HILL AV,12.0,4.0,2022.0,9,CASTLE HILL AV,CASTLE HILL AV,1196644.0
3302,7952846,2022-04-12,08:00:00,(null),04/13/2022,POSSESSION OF STOLEN PROPERTY,COMPLETED,MISDEMEANOR,BRONX,(null),PUBLIC BUILDING,N.Y. TRANSIT POLICE,1,1004749.0,240880.0,18-24,BLACK,M,11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",DISTRICT 11 OFFICE,12.0,4.0,2022.0,2,103 ST,103 ST,5986346.0
3303,7863187,2022-04-12,08:20:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,BLACK,M,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3304,8305245,2022-04-12,08:10:00,08:45:00,04/12/2022,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011612.0,253618.0,UNKNOWN,WHITE HISPANIC,M,11.0,40.86275507,-73.90107874,"(40.86275507, -73.90107874)",MOSHOLU PKWY.,12.0,4.0,2022.0,17,MOSHOLU PKWY,MOSHOLU PKWY,1647450.0
3305,7919728,2022-04-12,01:00:00,01:10:00,04/12/2022,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998241.0,187165.0,UNKNOWN,UNKNOWN,U,30.0,40.68039035,-73.94955696,"(40.68039035, -73.94955696)",NOSTRAND AV,12.0,4.0,2022.0,88,NOSTRAND AV,NOSTRAND AV,4092165.0
3306,7862198,2022-04-12,08:26:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,UNKNOWN,U,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3307,7981581,2022-04-12,01:00:00,01:05:00,04/12/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986354.0,205451.0,18-24,BLACK HISPANIC,M,4.0,40.73059192,-73.99240854,"(40.73059192, -73.99240854)",8 ST. NYU,12.0,4.0,2022.0,10,103 ST,103 ST,5986346.0
3308,7862571,2022-04-12,08:20:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,BLACK,M,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3309,8249761,2022-04-12,17:00:00,17:00:00,04/13/2022,PETIT LARCENY,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1020176.0,206536.0,(null),(null),(null),20.0,40.73349726,-73.87036942,"(40.73349726, -73.87036942)",WOODHAVEN BLVD.,12.0,4.0,2022.0,32,WOODHAVEN BLVD,WOODHAVEN BLVD,4743651.0
3310,7868384,2022-04-12,08:26:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,UNKNOWN,U,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3311,8042330,2022-04-12,11:57:00,12:00:00,04/12/2022,SEX CRIMES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011755.0,250279.0,UNKNOWN,BLACK,U,11.0,40.8535983673823,-73.9005768807295,"(40.8535983673823, -73.9005768807295)",FORDHAM ROAD,12.0,4.0,2022.0,122,FORDHAM RD,FORDHAM RD,3905133.0
3312,7933709,2022-04-12,08:20:00,08:25:00,04/12/2022,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,UNKNOWN,M,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3313,7909730,2022-04-12,20:00:00,20:25:00,04/12/2022,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,997374.0,234664.0,UNKNOWN,BLACK,M,3.0,40.81076448,-73.95259015,"(40.81076448, -73.95259015)",125 ST,12.0,4.0,2022.0,349,125 ST,125 ST,13941068.0
3314,7861605,2022-04-12,08:20:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,BLACK,M,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3315,8102884,2022-04-12,16:38:00,16:45:00,04/12/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998767.0,169858.0,UNKNOWN,UNKNOWN,U,32.0,40.63288559,-73.94769778,"(40.63288559, -73.94769778)",FLATBUSH AVE. BROOKLYN COLLEGE,12.0,4.0,2022.0,58,FLATBUSH AV BROOKLYN COLLEGE,FLATBUSH AV BROOKLYN COLLEGE,3270806.0
3317,7861131,2022-04-12,08:20:00,(null),04/12/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,UNKNOWN,UNKNOWN,U,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,12.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3318,8023960,2022-04-12,17:12:00,17:18:00,04/12/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989210.0,219405.0,25-44,BLACK,M,1.0,40.76889099,-73.98209349,"(40.76889099, -73.98209349)",59 ST. COLUMBUS CIRCLE,12.0,4.0,2022.0,182,59 ST COLUMBUS CIRCLE,59 ST COLUMBUS CIRCLE,13777313.0
3320,8323767,2022-04-12,21:45:00,21:50:00,04/13/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019444.0,245654.0,(null),(null),(null),12.0,40.84086852,-73.87280571,"(40.84086852, -73.87280571)",EAST 180 ST,12.0,4.0,2022.0,55,EAST 180 ST,EAST 180 ST,1421302.0
3321,7953547,2022-04-12,17:00:00,17:10:00,04/26/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,984869.0,185103.0,UNKNOWN,UNKNOWN,U,30.0,40.67474166,-73.99776845,"(40.67474166, -73.99776845)",SMITH 9 ST,12.0,4.0,2022.0,16,SMITH 9 ST,SMITH 9 ST,881979.0
3323,7932266,2022-04-12,17:55:00,18:00:00,04/12/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998181.0,231480.0,25-44,BLACK,M,3.0,40.80202405,-73.9496815,"(40.80202405, -73.9496815)",116 ST,12.0,4.0,2022.0,87,116 ST,116 ST,6067922.0
3324,7932263,2022-04-12,07:14:00,07:15:00,04/12/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,982049.0,199744.0,25-44,BLACK,M,2.0,40.71492756,-74.00793957,"(40.71492756, -74.00793957)",CHAMBERS ST. WORLD TRADE CENTE,12.0,4.0,2022.0,48,CHAMBERS ST,CHAMBERS ST,13477804.0
3326,7831070,2022-04-12,16:15:00,16:28:00,04/12/2022,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,979306.0,172969.0,18-24,BLACK,M,34.0,40.64143514,-74.01781464,"(40.64143514, -74.01781464)",59 ST,12.0,4.0,2022.0,100,59 ST,59 ST,2640485.0
3327,8087753,2022-04-13,17:03:00,17:13:00,04/13/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994827.0,177870.0,UNKNOWN,BLACK,M,32.0,40.65488239,-73.96188035,"(40.65488239, -73.96188035)",PARKSIDE AV,13.0,4.0,2022.0,12,PARKSIDE AV,PARKSIDE AV,1256444.0
3328,7926126,2022-04-13,00:01:00,05:00:00,04/14/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000916.0,245710.0,UNKNOWN,UNKNOWN,U,3.0,40.84107663,-73.9397674,"(40.84107663, -73.9397674)",168 ST. WASHINGTON HTS.,13.0,4.0,2022.0,134,168 ST,168 ST,4657808.0
3329,8012140,2022-04-13,13:44:00,13:48:00,04/13/2022,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007685.0,189129.0,18-24,BLACK,F,33.0,40.68576112,-73.91550083,"(40.68576112, -73.91550083)",HALSEY ST,13.0,4.0,2022.0,23,HALSEY ST,HALSEY ST,2682610.0
3330,7928447,2022-04-13,19:54:00,(null),04/13/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989220.0,223013.0,UNKNOWN,UNKNOWN,U,1.0,40.778794,-73.98205472,"(40.778794, -73.98205472)",72 ST,13.0,4.0,2022.0,58,72 ST,72 ST,15580798.0
3331,8171206,2022-04-13,18:00:00,18:43:00,04/13/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,UNKNOWN,UNKNOWN,U,12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,13.0,4.0,2022.0,81,3 AV 149 ST,3 AV 149 ST,3330977.0
3332,8125030,2022-04-13,12:15:00,12:25:00,04/13/2022,FELONY ASSAULT,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007839.0,246906.0,45-64,BLACK,M,11.0,40.84434352,-73.91474279,"(40.84434352, -73.91474279)",MT. EDEN AV,13.0,4.0,2022.0,19,MT EDEN AV,MT EDEN AV,990090.0
3333,7842932,2022-04-13,23:29:00,23:39:00,04/14/2022,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983024.0,177659.0,18-24,WHITE,M,34.0,40.65430947,-74.00441848,"(40.65430947, -74.00441848)",36 ST,13.0,4.0,2022.0,50,36 ST,36 ST,3918757.0
3334,7998411,2022-04-13,01:40:00,01:45:00,04/13/2022,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1010719.0,186857.0,25-44,BLACK,M,33.0,40.67951644,-73.90457012,"(40.67951644, -73.90457012)",BROADWAY EASTERN PKWY,13.0,4.0,2022.0,174,BROADWAY,BROADWAY,3361200.0
3335,8045826,2022-04-13,00:59:00,02:40:00,04/13/2022,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000622.0,235883.0,(null),(null),(null),3.0,40.81410488,-73.94085393,"(40.81410488, -73.94085393)",135 ST,13.0,4.0,2022.0,61,135 ST,135 ST,3281498.0
3336,7960316,2022-04-13,07:50:00,(null),04/13/2022,GRAND LARCENY,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001596.0,212133.0,(null),(null),(null),20.0,40.74891559,-73.93739654,"(40.74891559, -73.93739654)",QUEENS PLAZA,13.0,4.0,2022.0,38,QUEENS PLAZA,QUEENS PLAZA,2662316.0
3337,7960662,2022-04-13,08:00:00,08:00:00,04/27/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985902.0,201709.0,UNKNOWN,UNKNOWN,U,4.0,40.72032113,-73.99404032,"(40.72032113, -73.99404032)",BOWERY,13.0,4.0,2022.0,27,BOWERY,BOWERY,748064.0
3338,7927369,2022-04-13,05:45:00,05:50:00,04/13/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989317.0,162811.0,UNKNOWN,BLACK,M,34.0,40.6135535,-73.98174977,"(40.6135535, -73.98174977)",BAY PARKWAY,13.0,4.0,2022.0,21,BAY PKWY,BAY PKWY,3283786.0
3339,8101938,2022-04-13,08:00:00,08:07:00,04/13/2022,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1005561.0,181646.0,<18,BLACK,M,32.0,40.66522734,-73.92318295,"(40.66522734, -73.92318295)",SUTTER AV RUTLAND ROAD,13.0,4.0,2022.0,21,SUTTER AV RUTLAND RD,SUTTER AV RUTLAND RD,1184067.0
3340,8327312,2022-04-13,14:45:00,14:51:00,04/13/2022,DANGEROUS DRUGS,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019444.0,245654.0,25-44,WHITE HISPANIC,M,12.0,40.84086852,-73.87280571,"(40.84086852, -73.87280571)",EAST 180 ST,13.0,4.0,2022.0,55,EAST 180 ST,EAST 180 ST,1421302.0
3341,8056553,2022-04-13,00:59:00,02:40:00,04/13/2022,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000622.0,235883.0,(null),(null),(null),3.0,40.81410488,-73.94085393,"(40.81410488, -73.94085393)",135 ST,13.0,4.0,2022.0,61,135 ST,135 ST,3281498.0
3342,8148454,2022-04-13,14:06:00,(null),09/07/2022,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009886.0,250359.0,25-44,BLACK,M,11.0,40.85381528,-73.90733117,"(40.85381528, -73.90733117)",BURNSIDE AV,13.0,4.0,2022.0,49,BURNSIDE AV,BURNSIDE AV,1824767.0
3343,7866476,2022-04-13,17:15:00,17:20:00,04/14/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987521.0,201066.0,UNKNOWN,WHITE,M,4.0,40.7185558,-73.98820001,"(40.7185558, -73.98820001)",DELANCEY ST,13.0,4.0,2022.0,32,DELANCEY ST,DELANCEY ST,5961548.0
3344,7986783,2022-04-13,06:37:00,06:58:00,04/13/2022,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009886.0,250359.0,45-64,BLACK,M,11.0,40.85381528,-73.90733117,"(40.85381528, -73.90733117)",BURNSIDE AV,13.0,4.0,2022.0,49,BURNSIDE AV,BURNSIDE AV,1824767.0
3345,8205908,2022-04-13,08:40:00,08:51:00,04/13/2022,FELONY ASSAULT,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1018538.0,211977.0,UNKNOWN,UNKNOWN,M,20.0,40.74843794,-73.87625202,"(40.74843794, -73.87625202)",90 ST. ELMHURST AVE.,13.0,4.0,2022.0,22,90 ST ELMHURST AV,90 ST ELMHURST AV,3791913.0
3346,7964336,2022-04-13,15:15:00,15:21:00,04/13/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985819.0,187385.0,25-44,ASIAN / PACIFIC ISLANDER,M,30.0,40.68100512,-73.99434308,"(40.68100512, -73.99434308)",CARROLL ST,13.0,4.0,2022.0,20,CARROLL ST,CARROLL ST,2241074.0
3347,8210933,2022-04-13,12:02:00,12:10:00,04/13/2022,OFFENSES AGAINST THE PERSON,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019779.0,185370.0,25-44,WHITE HISPANIC,M,33.0,40.67540324,-73.87191357,"(40.67540324, -73.87191357)",EUCLID AV,13.0,4.0,2022.0,80,EUCLID AV,EUCLID AV,1740093.0
3348,8013655,2022-04-13,22:00:00,00:30:00,04/19/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT FACILITY (OTHER),N.Y. TRANSIT POLICE,1,1012377.0,263348.0,(null),(null),(null),3.0,40.88945849,-73.8982722,"(40.88945849, -73.8982722)",242 ST. VAN CORTLANDT PARK,13.0,4.0,2022.0,20,VAN CORTLANDT PARK 242 ST,VAN CORTLANDT PARK 242 ST,1350182.0
3350,8130843,2022-04-14,16:55:00,17:04:00,04/14/2022,ROBBERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000414.0,230242.0,25-44,BLACK,M,4.0,40.79862228,-73.94161894,"(40.79862228, -73.94161894)",116 ST,14.0,4.0,2022.0,87,116 ST,116 ST,6067922.0
3351,8192374,2022-04-14,23:50:00,23:58:00,04/15/2022,FELONY ASSAULT,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014244.0,211379.0,UNKNOWN,WHITE HISPANIC,M,20.0,40.74681219,-73.89175204,"(40.74681219, -73.89175204)",ROOSEVELT AVE. JACKSON HEIGHTS,14.0,4.0,2022.0,77,82 ST JACKSON HTS,82 ST JACKSON HTS,3751240.0
3352,8075526,2022-04-14,00:01:00,04:40:00,04/18/2022,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1027498.0,202160.0,(null),(null),(null),20.0,40.72145346,-73.84397787,"(40.72145346, -73.84397787)",71 AVE. FOREST HILLS,14.0,4.0,2022.0,59,FOREST HILLS 71 AV,FOREST HILLS 71 AV,4794614.0
3353,7888568,2022-04-14,22:55:00,22:57:00,04/15/2022,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BROOKLYN,(null),BUS (NYC TRANSIT),N.Y. TRANSIT POLICE,1,990502.0,188496.0,45-64,WHITE,M,32.0,40.68405249,-73.97745785,"(40.68405249, -73.97745785)",ATLANTIC AV,14.0,4.0,2022.0,106,ATLANTIC AV,ATLANTIC AV,332637.0
3354,8194776,2022-04-14,14:55:00,15:26:00,04/14/2022,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001575.0,232339.0,25-44,BLACK,M,4.0,40.80437576,-73.93742023,"(40.80437576, -73.93742023)",125 ST,14.0,4.0,2022.0,349,125 ST,125 ST,13941068.0
3355,8030394,2022-04-14,16:30:00,17:00:00,04/19/2022,ROBBERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,999539.0,239499.0,18-24,BLACK,M,3.0,40.82403172,-73.94475817,"(40.82403172, -73.94475817)",145 ST,14.0,4.0,2022.0,142,145 ST,145 ST,6836655.0
3356,8075237,2022-04-14,18:45:00,19:00:00,04/14/2022,SEX CRIMES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017036.0,183890.0,25-44,BLACK,M,33.0,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",SHEPHERD AV,14.0,4.0,2022.0,24,SHEPHERD AV,SHEPHERD AV,542269.0
3357,7959993,2022-04-14,12:10:00,12:16:00,04/14/2022,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1002212.0,193214.0,25-44,BLACK,M,33.0,40.6969863,-73.93522383,"(40.6969863, -73.93522383)",MYRTLE AV,14.0,4.0,2022.0,99,MYRTLE AV,MYRTLE AV,2135172.0
3358,7930599,2022-04-14,18:14:00,18:17:00,04/14/2022,DANGEROUS DRUGS,ATTEMPTED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989210.0,219405.0,45-64,WHITE HISPANIC,M,1.0,40.76889099,-73.98209349,"(40.76889099, -73.98209349)",59 ST. COLUMBUS CIRCLE,14.0,4.0,2022.0,182,59 ST COLUMBUS CIRCLE,59 ST COLUMBUS CIRCLE,13777313.0
3359,7839875,2022-04-14,11:20:00,11:20:00,04/14/2022,SEX CRIMES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983431.0,158677.0,25-44,WHITE HISPANIC,M,34.0,40.6022161657077,-74.0029507988395,"(40.6022161657077, -74.0029507988395)",25 AV,14.0,4.0,2022.0,5,25 AV,25 AV,870160.0
3360,7912698,2022-04-14,20:45:00,20:50:00,04/14/2022,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,996551.0,223272.0,25-44,BLACK,F,4.0,40.77949772,-73.95558406,"(40.77949772, -73.95558406)",86 ST,14.0,4.0,2022.0,102,86 ST,86 ST,22211265.0
